tf,level,strength,tol,rank
15m,93721.25489361704,0.0009151981306591374,77.86499999999978,351
15m,49549.973829787246,0.0009151981306591374,77.86499999999978,352
15m,65386.70085106384,0.0009151981306591374,77.86499999999978,353
15m,45539.70191489362,0.0009151981306591374,77.86499999999978,354
15m,32861.544347826086,0.0008957258300068153,77.86499999999978,355
15m,13612.39543478261,0.0008957258300068153,77.86499999999978,356
15m,95730.79217391303,0.0008957258300068153,77.86499999999978,357
15m,91029.72326086956,0.0008957258300068153,77.86499999999978,358
15m,69709.97065217391,0.0008957258300068153,77.86499999999978,359
15m,109154.57782608694,0.0008957258300068153,77.86499999999978,360
15m,50916.80326086957,0.0008957258300068153,77.86499999999978,361
15m,108265.92599999999,0.0008762535293544932,77.86499999999978,362
15m,50451.82800000001,0.0008762535293544932,77.86499999999978,363
15m,104092.2608888889,0.0008762535293544932,77.86499999999978,364
15m,54766.59266666666,0.0008762535293544932,77.86499999999978,365
15m,50763.87577777778,0.0008762535293544932,77.86499999999978,366
15m,31045.662444444446,0.0008762535293544932,77.86499999999978,367
15m,54929.24911111112,0.0008762535293544932,77.86499999999978,368
15m,16125.1,0.0008762535293544932,77.86499999999978,369
15m,31950.777999999995,0.0008762535293544932,77.86499999999978,370
15m,105764.62733333334,0.0008762535293544932,77.86499999999978,371
15m,88401.22311111112,0.0008762535293544932,77.86499999999978,372
15m,111662.47386363636,0.0008567812287021712,77.86499999999978,373
15m,117595.81068181818,0.0008567812287021712,77.86499999999978,374
15m,55406.93999999999,0.0008567812287021712,77.86499999999978,375
15m,45996.751590909094,0.0008567812287021712,77.86499999999978,376
15m,51490.52,0.0008567812287021712,77.86499999999978,377
15m,12033.585681818182,0.0008567812287021712,77.86499999999978,378
15m,91196.61318181817,0.0008567812287021712,77.86499999999978,379
15m,96199.45046511627,0.0008373089280498491,77.86499999999978,380
15m,107373.72023255813,0.0008373089280498491,77.86499999999978,381
15m,104530.09581395349,0.0008373089280498491,77.86499999999978,382
15m,70843.99511627908,0.0008373089280498491,77.86499999999978,383
15m,87356.49023255814,0.0008373089280498491,77.86499999999978,384
15m,104401.14418604654,0.0008373089280498491,77.86499999999978,385
15m,110557.20186046511,0.0008373089280498491,77.86499999999978,386
15m,97734.06395348837,0.0008373089280498491,77.86499999999978,387
15m,95097.20186046512,0.0008373089280498491,77.86499999999978,388
15m,56177.82441860466,0.0008373089280498491,77.86499999999978,389
15m,94033.75604651164,0.0008373089280498491,77.86499999999978,390
15m,51209.32186046511,0.0008373089280498491,77.86499999999978,391
15m,49704.532790697674,0.0008373089280498491,77.86499999999978,392
15m,44787.3530952381,0.000817836627397527,77.86499999999978,393
15m,17724.34880952381,0.000817836627397527,77.86499999999978,394
15m,105159.90214285716,0.000817836627397527,77.86499999999978,395
15m,18028.874047619047,0.000817836627397527,77.86499999999978,396
15m,102816.08023809524,0.000817836627397527,77.86499999999978,397
15m,56020.47357142858,0.000817836627397527,77.86499999999978,398
15m,87074.58238095239,0.000817836627397527,77.86499999999978,399
15m,32400.684285714284,0.000817836627397527,77.86499999999978,400
15m,54458.15380952382,0.000817836627397527,77.86499999999978,401
15m,107975.46619047622,0.000817836627397527,77.86499999999978,402
15m,88546.1361904762,0.000817836627397527,77.86499999999978,403
15m,90568.83285714286,0.000817836627397527,77.86499999999978,404
15m,90709.10357142857,0.000817836627397527,77.86499999999978,405
